"Price","Review.Scores.Cleanliness","Review.Scores.Communication","Minimum.Nights","Beds","Bathrooms","Guests.Included","Reviews.per.Month","Room.Type","Neighbourhood.Cleansed","Cancellation.Policy"
688,10,10,1,4,2,2,3.9,"Entire home/apt","South of Market","flexible"
133,8,10,1,2,1,1,0.51,"Entire home/apt","South of Market","flexible"
120,9,10,2,1,1,1,0.1,"Private room","South of Market","flexible"
225,8,10,3,2,2,2,2.54,"Entire home/apt","South of Market","strict"
60,10,10,3,1,1,1,0.86,"Entire home/apt","South of Market","flexible"
150,9,10,1,1,1,1,0.39,"Private room","South of Market","flexible"
152,9,10,1,1,2,1,1.7,"Private room","South of Market","strict"
150,8,10,1,2,2,1,0.09,"Entire home/apt","South of Market","moderate"
65,6,10,2,1,1,1,0.9,"Private room","South of Market","strict"
66,7,9,1,1,2,1,0.53,"Private room","South of Market","flexible"
199,10,9,1,1,1,1,3.83,"Private room","South of Market","strict"
300,10,10,30,2,2,1,2.51,"Entire home/apt","Castro/Upper Market","strict"
145,10,10,1,1,1.5,2,2.68,"Private room","Castro/Upper Market","strict"
160,9,10,2,1,1,1,0.74,"Entire home/apt","Castro/Upper Market","moderate"
200,10,10,1,4,1,1,0.1,"Entire home/apt","Castro/Upper Market","flexible"
189,10,10,2,2,1,1,2.9,"Entire home/apt","Castro/Upper Market","flexible"
199,9,10,2,2,1,4,0.68,"Entire home/apt","Castro/Upper Market","moderate"
55,10,10,1,1,1,1,2.89,"Shared room","Castro/Upper Market","flexible"
215,10,8,3,2,1,1,0.05,"Entire home/apt","Castro/Upper Market","strict"
195,10,10,3,1,1,1,0.93,"Private room","Castro/Upper Market","moderate"
350,10,10,3,1,2,1,0.03,"Entire home/apt","Castro/Upper Market","flexible"
160,10,10,3,1,1,1,2.41,"Private room","Castro/Upper Market","moderate"
325,10,10,2,3,1,4,0.35,"Entire home/apt","Castro/Upper Market","strict"
108,9,9,2,1,1,1,0.3,"Private room","Castro/Upper Market","strict"
195,9,6,30,4,2,6,0.12,"Entire home/apt","Castro/Upper Market","super_strict_30"
150,10,10,1,1,1,2,1.22,"Entire home/apt","Bernal Heights","moderate"
99,6,10,1,1,1,1,0.11,"Private room","Chinatown","strict"
250,9,10,2,2,1,1,2,"Entire home/apt","Chinatown","flexible"
215,10,10,4,2,2,1,0.47,"Entire home/apt","Chinatown","strict"
260,9,10,1,3,1,1,1.65,"Private room","North Beach","flexible"
199,9,9,30,1,1,3,0.88,"Entire home/apt","North Beach","strict"
215,8,9,2,2,1,2,3.25,"Entire home/apt","North Beach","strict"
350,10,10,1,3,1,1,0.22,"Entire home/apt","North Beach","flexible"
400,10,10,1,2,1,1,4.91,"Entire home/apt","Nob Hill","flexible"
140,8,10,1,1,1,1,0.18,"Private room","Nob Hill","moderate"
499,10,10,2,1,1,1,0.28,"Entire home/apt","Nob Hill","strict"
175,9,10,2,1,1,2,3.13,"Entire home/apt","Nob Hill","moderate"
98,9,10,2,1,1,2,3.88,"Entire home/apt","Outer Sunset+","strict"
240,10,10,2,2,1,2,0.24,"Private room","Western Addition","moderate"
125,10,10,1,1,1,1,0.18,"Private room","Western Addition","flexible"
80,9,8,7,1,1,1,0.39,"Private room","Western Addition","strict"
95,10,10,6,1,1,1,0.87,"Private room","Western Addition","strict"
220,8,9,1,1,1,1,0.38,"Private room","Western Addition","strict"
150,9,10,7,1,1,1,0.75,"Entire home/apt","Western Addition","flexible"
170,10,10,2,1,1,2,0.55,"Entire home/apt","Western Addition","moderate"
79,9,10,1,1,1,1,5.69,"Private room","Western Addition","moderate"
99,10,10,3,1,1,2,0.05,"Entire home/apt","Western Addition","strict"
150,10,10,2,1,1,2,4.39,"Entire home/apt","Western Addition","moderate"
90,8,10,1,1,1,1,0.08,"Private room","Western Addition","flexible"
250,10,10,4,2,2,1,0.22,"Entire home/apt","Western Addition","flexible"
99,10,10,1,1,2,1,5.84,"Private room","Western Addition","strict"
190,10,10,2,1,1,1,0.09,"Entire home/apt","Western Addition","flexible"
120,10,10,1,1,1,1,3.57,"Private room","Western Addition","flexible"
88,9,10,1,1,1,1,3.72,"Shared room","Western Addition","moderate"
100,10,10,1,1,1.5,1,0.94,"Private room","Western Addition","flexible"
250,10,10,1,1,1,1,0.45,"Private room","Bernal Heights","flexible"
86,9,10,1,1,1,1,3,"Private room","Bernal Heights","strict"
250,10,10,2,1,1,2,0.37,"Entire home/apt","Bernal Heights","moderate"
150,10,10,1,1,1,1,0.61,"Private room","Bernal Heights","moderate"
165,10,10,4,1,1,1,2.01,"Entire home/apt","Bernal Heights","moderate"
70,10,10,1,1,1,1,0.09,"Private room","Bernal Heights","flexible"
145,10,10,4,2,1,1,0.32,"Entire home/apt","Bernal Heights","strict"
140,10,8,1,1,1,1,0.56,"Entire home/apt","Bernal Heights","flexible"
95,10,9,2,1,1,1,3.08,"Private room","Bernal Heights","strict"
240,10,10,3,2,1,4,2.74,"Entire home/apt","Bernal Heights","strict"
175,10,10,2,1,1,1,1.02,"Entire home/apt","Bernal Heights","moderate"
155,10,10,30,2,1,2,1.48,"Entire home/apt","Bernal Heights","moderate"
160,10,10,1,2,1,2,2.82,"Entire home/apt","Bernal Heights","moderate"
70,9,9,6,1,1,1,2.09,"Private room","Bernal Heights","strict"
110,10,10,30,1,1,1,0.1,"Entire home/apt","Chinatown","flexible"
65,10,10,5,1,1,1,0.27,"Private room","Mission+","moderate"
85,10,10,2,1,1,1,2.2,"Private room","Mission+","flexible"
185,8,10,2,4,1,4,0.57,"Entire home/apt","Mission+","moderate"
130,10,10,2,1,1,1,0.16,"Private room","Mission+","moderate"
349,10,10,4,2,1.5,1,0.51,"Entire home/apt","Mission+","strict"
125,10,10,3,1,1,1,0.62,"Entire home/apt","Mission+","flexible"
185,10,10,3,1,1,2,0.19,"Entire home/apt","Mission+","strict"
95,9,10,2,1,1,1,0.53,"Private room","Mission+","strict"
100,8,9,2,1,1,2,2.81,"Entire home/apt","Mission+","moderate"
120,9,9,3,1,1,1,1.51,"Private room","Nob Hill","strict"
120,8,10,1,1,1,1,0.4,"Entire home/apt","Nob Hill","strict"
320,10,10,4,1,1,1,0.31,"Entire home/apt","Nob Hill","strict"
265,10,6,1,1,1,1,0.06,"Entire home/apt","Nob Hill","moderate"
115,9,9,7,1,1,1,0.19,"Entire home/apt","Nob Hill","moderate"
160,10,10,2,2,1,1,3.91,"Entire home/apt","Nob Hill","strict"
300,10,10,3,6,2,3,4.91,"Entire home/apt","Outer Sunset+","moderate"
148,10,10,3,1,1,1,0.13,"Entire home/apt","Outer Sunset+","moderate"
99,10,10,1,2,2,1,3.67,"Private room","Western Addition","flexible"
99,10,10,5,1,1,1,1.64,"Private room","Western Addition","flexible"
275,10,10,2,2,1,1,0.5,"Entire home/apt","Western Addition","strict"
98,10,10,4,1,1,1,0.54,"Private room","Western Addition","strict"
200,10,10,2,1,1,1,0.11,"Entire home/apt","Western Addition","flexible"
200,10,10,2,2,1.5,1,2.44,"Entire home/apt","Western Addition","moderate"
80,10,10,3,1,1.5,1,1.11,"Private room","Western Addition","moderate"
122,9,9,30,4,1,2,0.8,"Entire home/apt","Western Addition","strict"
198,9,9,2,3,2,1,1.98,"Entire home/apt","Western Addition","moderate"
160,9,10,1,1,1,1,0.32,"Private room","Western Addition","flexible"
150,9,10,3,1,1,1,0.06,"Entire home/apt","Western Addition","moderate"
175,10,10,1,1,1,1,0.05,"Entire home/apt","Russian Hill","flexible"
250,10,10,2,1,1,1,0.69,"Private room","Russian Hill","flexible"
135,10,10,2,1,1,2,2.44,"Entire home/apt","Noe Valley+","moderate"
475,9,10,3,6,1.5,1,1,"Entire home/apt","Noe Valley+","strict"
275,10,10,3,1,1,1,0.71,"Entire home/apt","Noe Valley+","strict"
250,10,10,1,1,1,1,0.1,"Entire home/apt","Noe Valley+","strict"
165,10,10,3,1,1.5,1,2.69,"Private room","Noe Valley+","strict"
168,9,10,2,2,1,2,0.79,"Entire home/apt","Noe Valley+","moderate"
260,10,10,2,3,1,4,0.56,"Entire home/apt","Noe Valley+","strict"
200,10,10,1,1,1,1,0.37,"Entire home/apt","Noe Valley+","flexible"
130,8,10,1,1,1.5,1,0.05,"Private room","Outer Richmond","flexible"
150,10,10,1,2,1,1,1.43,"Private room","Outer Richmond","flexible"
60,9,10,1,1,1,1,4.19,"Private room","Outer Richmond","flexible"
150,10,10,1,1,1,2,0.79,"Private room","Outer Richmond","flexible"
100,10,10,2,2,1,4,6.4,"Entire home/apt","South SF","moderate"
195,10,10,3,2,1,2,3.04,"Entire home/apt","Inner Sunset","strict"
330,10,10,3,4,1.5,4,0.61,"Entire home/apt","Inner Sunset","moderate"
68,10,10,1,1,1,2,5.73,"Private room","Inner Sunset","strict"
129,7,10,2,1,1,1,0.7,"Entire home/apt","Inner Sunset","strict"
149,10,10,2,1,1,2,3.63,"Entire home/apt","Inner Sunset","moderate"
80,10,10,1,1,1,1,0.13,"Private room","Outer Richmond","flexible"
175,10,10,30,5,1.5,1,0.63,"Entire home/apt","Outer Richmond","flexible"
199,9,10,3,1,1,1,1.1,"Entire home/apt","Western Addition","flexible"
150,10,10,2,1,1,1,0.09,"Private room","Western Addition","strict"
249,9,10,2,4,1,4,0.47,"Entire home/apt","Western Addition","moderate"
215,10,10,3,2,1,1,3.18,"Entire home/apt","Haight Ashbury","moderate"
60,10,10,1,1,1,1,0.07,"Private room","Haight Ashbury","flexible"
75,10,10,7,1,1,1,0.85,"Entire home/apt","Haight Ashbury","strict"
155,10,10,21,2,1,1,3.69,"Entire home/apt","Haight Ashbury","strict"
150,8,8,1,2,1,1,0.06,"Entire home/apt","Haight Ashbury","moderate"
130,10,10,3,1,1,2,4.46,"Entire home/apt","Haight Ashbury","strict"
350,9,10,2,2,1,4,0.11,"Entire home/apt","Haight Ashbury","strict"
150,10,10,3,1,1,1,0.99,"Entire home/apt","Haight Ashbury","strict"
189,8,10,1,2,1,2,0.93,"Entire home/apt","Downtown/Civic Center","moderate"
195,10,10,1,2,1,1,0.8,"Entire home/apt","Downtown/Civic Center","strict"
89,9,9,1,1,1,1,1.92,"Private room","Downtown/Civic Center","flexible"
365,10,10,2,1,1,2,0.37,"Entire home/apt","Downtown/Civic Center","moderate"
299,10,10,2,3,2,4,3.56,"Entire home/apt","Downtown/Civic Center","strict"
75,9,10,1,1,0.5,2,7.01,"Private room","Downtown/Civic Center","moderate"
149,10,9,30,2,1,2,3.43,"Entire home/apt","Downtown/Civic Center","moderate"
170,10,10,2,1,1,1,0.07,"Shared room","Downtown/Civic Center","strict"
160,10,10,1,2,1,1,0.07,"Entire home/apt","South SF","flexible"
22,9,10,9,1,1,1,1.87,"Private room","South SF","moderate"
599,10,10,2,2,1,1,1.38,"Entire home/apt","Russian Hill","strict"
210,9,8,1,1,1,1,0.38,"Private room","Russian Hill","flexible"
150,10,10,2,1,1,1,5.14,"Entire home/apt","Haight Ashbury","strict"
250,10,10,1,1,1,1,0.39,"Private room","South SF","flexible"
134,10,10,2,2,1,1,3.79,"Entire home/apt","South SF","moderate"
125,10,10,1,1,1,2,0.37,"Entire home/apt","Downtown/Civic Center","moderate"
60,9,10,1,1,1,1,2.6,"Shared room","Downtown/Civic Center","moderate"
200,10,10,1,1,1,1,0.49,"Private room","Downtown/Civic Center","strict"
145,10,10,2,1,1,1,1.1,"Entire home/apt","Downtown/Civic Center","flexible"
110,9,8,1,1,1,1,3.03,"Private room","Downtown/Civic Center","flexible"
100,9,10,1,1,1,1,1.62,"Entire home/apt","Downtown/Civic Center","flexible"
75,10,10,1,2,1,1,3.18,"Private room","Downtown/Civic Center","flexible"
500,10,10,3,1,1,1,0.06,"Entire home/apt","Downtown/Civic Center","flexible"
230,10,10,2,2,1,2,8.44,"Entire home/apt","Downtown/Civic Center","strict"
140,10,10,1,1,1,1,1.02,"Private room","Downtown/Civic Center","strict"
300,10,10,6,16,2.5,1,0.1,"Entire home/apt","Financial District","flexible"
175,9,10,30,1,1,1,1.94,"Entire home/apt","Financial District","strict"
100,10,10,3,1,1,1,6.29,"Private room","Financial District","strict"
195,10,10,3,2,1,3,4.04,"Entire home/apt","Financial District","strict"
158,10,10,1,4,1,4,8.33,"Entire home/apt","South SF","strict"
175,10,9,2,2,1,2,0.43,"Entire home/apt","Mission+","moderate"
309,10,10,1,3,1,4,0.13,"Entire home/apt","Mission+","strict"
125,9,9,1,1,1,1,0.11,"Private room","Mission+","flexible"
200,10,10,6,3,2,1,0.31,"Entire home/apt","Mission+","flexible"
80,10,10,31,1,1.5,1,0.29,"Private room","Mission+","flexible"
279,10,9,4,2,2,4,0.15,"Entire home/apt","Mission+","strict"
200,10,10,3,2,1,1,0.42,"Entire home/apt","Mission+","strict"
450,10,9,1,4,3,1,1.97,"Entire home/apt","Mission+","strict"
220,10,10,2,1,1,1,0.68,"Entire home/apt","Mission+","moderate"
125,10,10,7,1,1,1,2.48,"Entire home/apt","Outer Sunset+","flexible"
274,9,10,2,2,1.5,2,0.31,"Entire home/apt","Outer Sunset+","strict"
135,10,10,1,1,0.5,2,0.09,"Private room","Inner Richmond","flexible"
116,10,10,1,1,1,1,0.82,"Private room","Inner Richmond","flexible"
150,9,10,2,1,1,1,0.84,"Entire home/apt","Inner Richmond","strict"
60,10,10,1,1,1,1,0.05,"Private room","Inner Richmond","flexible"
119,10,10,1,1,1,2,4.2,"Private room","Inner Richmond","moderate"
114,8,10,2,1,1.5,1,0.33,"Private room","Marina","flexible"
150,10,10,3,2,1,1,2.38,"Entire home/apt","Marina","moderate"
800,10,10,1,3,1,1,0.12,"Entire home/apt","Marina","moderate"
127,10,10,3,1,1,2,1.07,"Entire home/apt","Marina","strict"
228,7,9,2,1,1,1,0.1,"Entire home/apt","Marina","flexible"
295,9,10,2,4,1,4,0.93,"Entire home/apt","Castro/Upper Market","strict"
199,6,10,30,2,3,1,0.07,"Entire home/apt","Castro/Upper Market","flexible"
350,9,10,5,3,1,1,0.22,"Entire home/apt","Castro/Upper Market","flexible"
85,9,10,3,1,1.5,1,1.26,"Private room","Castro/Upper Market","moderate"
128,10,10,1,1,1,1,5.28,"Private room","Castro/Upper Market","moderate"
103,8,9,5,1,1,1,2.63,"Private room","Castro/Upper Market","strict"
210,10,10,30,4,1,1,0.37,"Entire home/apt","Castro/Upper Market","strict"
172,10,10,2,2,1,1,2.11,"Entire home/apt","Castro/Upper Market","flexible"
100,10,10,3,2,1,1,3.47,"Private room","Castro/Upper Market","strict"
180,10,10,3,1,1,1,0.05,"Entire home/apt","Castro/Upper Market","flexible"
150,10,10,1,1,1,1,0.2,"Private room","Castro/Upper Market","flexible"
125,10,10,1,1,1,1,8.8,"Entire home/apt","Castro/Upper Market","moderate"
175,10,10,3,1,1,2,1.19,"Entire home/apt","Outer Sunset+","moderate"
80,7,9,7,1,1.5,1,0.37,"Private room","Outer Sunset+","strict"
140,9,10,3,1,1,1,0.13,"Entire home/apt","Outer Sunset+","moderate"
125,10,10,3,2,1,2,2.95,"Entire home/apt","Bernal Heights","moderate"
350,9,10,1,2,1,1,0.03,"Entire home/apt","Noe Valley+","flexible"
190,10,10,2,1,1,2,3.94,"Entire home/apt","Potrero Hill","strict"
375,10,10,3,3,2.5,1,0.3,"Entire home/apt","Potrero Hill","flexible"
80,10,10,3,1,1,1,0.25,"Private room","Potrero Hill","strict"
165,10,10,5,1,1,1,0.51,"Private room","Potrero Hill","strict"
140,10,10,2,1,1,3,0.08,"Entire home/apt","Potrero Hill","flexible"
150,9,10,30,1,1,2,0.52,"Entire home/apt","Castro/Upper Market","strict"
75,10,10,1,1,1,1,5.09,"Shared room","Castro/Upper Market","moderate"
163,10,9,2,1,1,4,0.83,"Entire home/apt","South of Market","strict"
225,10,10,3,1,1,1,0.29,"Entire home/apt","South of Market","strict"
190,10,10,30,1,1.5,2,0.8,"Entire home/apt","South of Market","strict"
315,10,10,1,4,1.5,8,5.21,"Entire home/apt","South of Market","moderate"
159,10,10,7,1,1,1,0.43,"Entire home/apt","South of Market","strict"
650,10,10,2,1,1,1,0.21,"Entire home/apt","South of Market","moderate"
150,8,10,1,1,1,1,0.6,"Private room","South of Market","flexible"
110,10,10,2,1,1,1,1,"Private room","South of Market","strict"
150,9,10,1,1,1,1,1.79,"Private room","South of Market","flexible"
150,10,10,1,1,1,1,2.11,"Private room","South of Market","flexible"
425,7,9,1,6,2,6,0.73,"Entire home/apt","South of Market","strict"
149,10,8,1,1,1,1,0.1,"Private room","South of Market","flexible"
175,10,9,30,1,1,2,0.88,"Entire home/apt","South of Market","strict"
199,9,10,3,1,1.5,2,0.09,"Entire home/apt","South of Market","strict"
169,10,9,2,1,1,1,0.34,"Entire home/apt","South of Market","moderate"
140,10,10,1,1,1,1,1,"Private room","South of Market","moderate"
59,10,10,7,1,1,1,0.24,"Private room","South of Market","flexible"
289,10,10,3,1,1,1,1.49,"Entire home/apt","South of Market","flexible"
175,10,10,2,2,1,4,0.38,"Entire home/apt","Bayview","flexible"
99,8,9,1,1,1,1,2.04,"Entire home/apt","South SF","moderate"
395,9,10,2,3,1,1,0.14,"Entire home/apt","Pacific Heights+","strict"
191,10,10,1,1,1,2,3.72,"Entire home/apt","Pacific Heights+","moderate"
700,10,10,1,2,2,1,0.05,"Entire home/apt","Pacific Heights+","flexible"
490,10,10,3,2,1,1,0.12,"Entire home/apt","Pacific Heights+","flexible"
90,8,10,1,1,1,1,3.13,"Private room","South of Market","flexible"
110,10,10,2,1,1,1,0.36,"Entire home/apt","South of Market","moderate"
285,9,10,1,1,1,1,1.38,"Entire home/apt","Chinatown","strict"
149,10,10,1,2,1,2,4.81,"Entire home/apt","Chinatown","strict"
600,10,10,1,2,1,1,0.76,"Private room","North Beach","flexible"
650,10,10,3,5,2,1,0.18,"Entire home/apt","North Beach","moderate"
105,10,10,3,1,1,1,4.16,"Entire home/apt","Pacific Heights+","flexible"
60,10,10,4,1,1,1,0.57,"Private room","Nob Hill","moderate"
169,10,10,2,1,1,2,5.27,"Entire home/apt","Nob Hill","strict"
115,10,10,7,1,1,1,0.32,"Entire home/apt","Nob Hill","moderate"
135,10,10,3,1,1,1,0.34,"Private room","Nob Hill","flexible"
225,10,10,3,1,1,1,2.22,"Entire home/apt","Nob Hill","moderate"
130,10,10,30,1,1,1,0.63,"Private room","Nob Hill","strict"
169,10,10,3,1,1,2,0.47,"Entire home/apt","Nob Hill","strict"
210,8,9,1,2,1,2,0.35,"Entire home/apt","Nob Hill","strict"
255,10,10,1,2,1,1,0.09,"Entire home/apt","Nob Hill","strict"
49,10,10,1,1,1,1,0.07,"Private room","Mission+","flexible"
79,10,10,1,2,1,1,3,"Private room","Mission+","strict"
149,10,10,1,1,1,2,1.08,"Entire home/apt","Mission+","moderate"
158,10,10,7,1,1,1,0.05,"Private room","Mission+","flexible"
100,10,10,2,1,1,1,1.01,"Private room","Mission+","moderate"
200,9,10,2,2,1,2,0.72,"Entire home/apt","Mission+","moderate"
150,9,10,2,2,1,1,0.27,"Entire home/apt","Mission+","strict"
50,9,9,3,4,1.5,2,0.16,"Entire home/apt","Mission+","strict"
75,10,10,4,1,1,1,0.13,"Private room","Mission+","flexible"
189,10,10,2,1,1.5,1,2.32,"Private room","Mission+","flexible"
500,10,10,1,5,1.5,1,0.63,"Entire home/apt","Mission+","flexible"
154,10,10,3,1,1,2,0.8,"Entire home/apt","Mission+","strict"
325,10,10,2,2,1,3,3.1,"Entire home/apt","Mission+","strict"
200,10,10,2,2,1,1,2.14,"Entire home/apt","Outer Sunset+","moderate"
225,9,10,3,3,1,1,0.81,"Entire home/apt","Outer Sunset+","strict"
115,10,10,30,2,1,1,0.36,"Entire home/apt","Inner Richmond","moderate"
305,10,10,3,2,1,1,0.39,"Entire home/apt","Inner Richmond","strict"
115,10,10,1,1,1,1,0.73,"Entire home/apt","Inner Richmond","flexible"
100,10,10,2,2,1,1,1.63,"Entire home/apt","Inner Richmond","strict"
70,10,9,1,2,1.5,1,2,"Private room","Inner Richmond","moderate"
58,9,10,1,1,1.5,1,2.01,"Private room","Inner Richmond","moderate"
120,10,10,1,1,1,1,0.29,"Entire home/apt","Inner Richmond","strict"
52,8,10,3,1,3.5,1,0.06,"Private room","Inner Richmond","flexible"
130,10,10,1,2,1,2,2,"Private room","Inner Richmond","strict"
155,6,6,2,2,1,1,0.14,"Entire home/apt","Inner Richmond","flexible"
244,10,10,1,0,1,1,0.36,"Entire home/apt","Marina","strict"
220,10,10,2,2,1,1,3.93,"Entire home/apt","Marina","moderate"
201,8,8,30,2,1,1,0.1,"Entire home/apt","Marina","strict"
142,9,10,1,1,1,1,0.03,"Entire home/apt","Chinatown","strict"
90,10,10,30,1,1,1,0.11,"Entire home/apt","Chinatown","strict"
181,9,10,1,2,2,2,2.45,"Entire home/apt","North Beach","moderate"
310,9,9,30,3,2,2,0.56,"Entire home/apt","North Beach","strict"
200,10,10,1,1,1,1,0.16,"Private room","North Beach","flexible"
300,10,10,2,1,1,1,0.29,"Entire home/apt","North Beach","strict"
180,9,10,10,1,1,2,0.08,"Entire home/apt","Nob Hill","strict"
200,9,9,1,2,1,1,1.45,"Entire home/apt","Nob Hill","strict"
79,8,10,1,1,1,1,2.84,"Private room","Nob Hill","moderate"
85,9,9,3,1,1,1,0.81,"Private room","Nob Hill","moderate"
100,10,10,3,1,1,1,0.86,"Entire home/apt","Nob Hill","strict"
150,8,9,2,1,1,1,3,"Private room","Nob Hill","flexible"
73,9,10,3,1,1,1,0.04,"Private room","Castro/Upper Market","moderate"
80,10,10,2,1,1,1,0.86,"Private room","Castro/Upper Market","flexible"
175,10,10,1,1,1,1,1.92,"Entire home/apt","Castro/Upper Market","moderate"
160,10,10,3,1,1,1,4.15,"Entire home/apt","Castro/Upper Market","strict"
450,10,10,3,1,1,1,0.21,"Entire home/apt","Castro/Upper Market","moderate"
155,10,10,1,1,1,2,2.01,"Private room","Castro/Upper Market","moderate"
175,10,10,3,2,1,2,2.7,"Entire home/apt","Castro/Upper Market","moderate"
125,10,10,2,1,2,1,2.18,"Private room","Castro/Upper Market","moderate"
300,10,10,2,2,1,1,1,"Entire home/apt","Castro/Upper Market","strict"
100,8,9,1,1,1,1,0.06,"Private room","Castro/Upper Market","flexible"
199,9,9,2,2,1,2,2.69,"Entire home/apt","Castro/Upper Market","strict"
120,10,10,1,1,1,1,1,"Private room","Castro/Upper Market","flexible"
116,10,10,31,2,1,1,2.15,"Entire home/apt","South of Market","strict"
118,10,10,3,1,1,1,1.2,"Private room","Noe Valley+","flexible"
200,10,10,2,1,1,2,6.03,"Entire home/apt","Noe Valley+","moderate"
79,8,10,1,1,1.5,1,1.3,"Private room","Potrero Hill","flexible"
200,10,10,2,1,1,1,0.38,"Entire home/apt","Potrero Hill","strict"
220,10,10,4,3,1,3,0.34,"Entire home/apt","Potrero Hill","strict"
249,10,10,3,3,2,5,0.07,"Entire home/apt","Potrero Hill","strict"
140,10,10,2,2,1,2,1.64,"Entire home/apt","Potrero Hill","strict"
225,10,10,4,3,1,4,2.65,"Entire home/apt","Castro/Upper Market","strict"
250,9,10,2,1,1,2,0.33,"Entire home/apt","Castro/Upper Market","moderate"
180,8,9,1,1,1,1,4.96,"Private room","Bayview","flexible"
115,10,10,2,1,1,2,1.6,"Entire home/apt","Bayview","moderate"
360,10,10,2,3,2,4,0.93,"Entire home/apt","Pacific Heights+","strict"
350,10,10,4,1,1,1,0.54,"Entire home/apt","Pacific Heights+","strict"
400,10,10,1,1,1,1,0.19,"Private room","Pacific Heights+","flexible"
135,10,10,2,1,1,1,0.45,"Private room","Pacific Heights+","moderate"
109,10,10,3,1,1.5,2,2.41,"Private room","Pacific Heights+","strict"
229,10,7,1,1,1,1,3.79,"Entire home/apt","South of Market","strict"
72,10,9,1,1,1,1,2,"Private room","South of Market","flexible"
150,10,10,2,1,1,1,1,"Entire home/apt","South of Market","flexible"
99,9,9,1,2,1,1,4.84,"Private room","South of Market","strict"
85,10,10,1,1,1,1,0.1,"Private room","South of Market","flexible"
250,10,10,2,2,1,2,0.6,"Entire home/apt","South of Market","strict"
300,10,10,1,1,1,1,1.78,"Private room","South of Market","flexible"
220,8,10,3,3,2,1,0.17,"Entire home/apt","South of Market","flexible"
88,7,10,1,1,1,1,0.73,"Private room","South of Market","flexible"
600,9,10,2,2,1,1,0.42,"Entire home/apt","South of Market","moderate"
60,10,10,5,1,1,1,0.88,"Private room","South of Market","flexible"
169,8,10,1,3,1,6,5.73,"Entire home/apt","South of Market","strict"
189,9,10,30,2,1,4,3.67,"Entire home/apt","Mission+","strict"
134,9,10,3,1,1,1,0.17,"Private room","Mission+","strict"
115,10,10,1,1,1,1,0.31,"Private room","Mission+","flexible"
105,10,10,2,1,2,1,5.14,"Private room","Mission+","strict"
125,10,10,2,1,1,1,2.19,"Entire home/apt","Mission+","strict"
65,2,4,2,1,1,1,0.07,"Private room","Mission+","flexible"
127,10,10,5,1,1,1,0.03,"Private room","Mission+","moderate"
120,10,10,2,1,1,1,0.05,"Private room","Mission+","flexible"
79,9,10,3,1,1,1,1.81,"Private room","Mission+","moderate"
300,10,10,5,3,1,1,0.94,"Entire home/apt","Mission+","strict"
350,10,10,3,2,1,1,0.25,"Entire home/apt","Mission+","moderate"
150,10,10,1,1,1,1,0.56,"Private room","Mission+","moderate"
95,10,10,3,1,1,1,0.06,"Private room","Mission+","flexible"
120,10,10,1,1,1,1,0.11,"Private room","Nob Hill","flexible"
95,9,10,2,2,1,1,2.6,"Private room","Nob Hill","strict"
200,10,10,2,2,1,2,1,"Entire home/apt","Nob Hill","moderate"
199,10,10,1,3,1,2,3.24,"Entire home/apt","Outer Sunset+","moderate"
155,10,10,3,1,1,2,2.55,"Entire home/apt","Outer Sunset+","strict"
129,10,10,2,1,2,4,1,"Entire home/apt","Outer Sunset+","moderate"
190,10,10,3,1,1,1,1.62,"Entire home/apt","Outer Sunset+","moderate"
199,9,9,1,4,2,4,4.51,"Entire home/apt","Outer Sunset+","strict"
98,9,9,1,1,1,1,3.94,"Private room","Western Addition","strict"
300,10,10,2,2,1,1,1.26,"Entire home/apt","Western Addition","moderate"
99,9,9,1,1,1,2,0.22,"Private room","Western Addition","strict"
150,10,10,3,1,1,1,1.42,"Entire home/apt","Western Addition","moderate"
150,10,10,2,1,1,1,0.17,"Private room","Western Addition","flexible"
350,10,10,3,2,1,1,1.36,"Entire home/apt","Western Addition","strict"
25,6,9,10,1,1,1,5.18,"Shared room","Western Addition","flexible"
190,10,10,2,1,1,1,1.23,"Private room","Western Addition","moderate"
70,9,10,3,1,1,1,0.41,"Private room","Western Addition","flexible"
83,8,9,2,1,1,1,2.48,"Private room","Western Addition","flexible"
60,9,10,1,1,1,1,3.99,"Private room","Western Addition","moderate"
125,10,10,1,1,1,2,0.08,"Private room","Western Addition","flexible"
350,9,9,1,3,2,1,0.07,"Entire home/apt","Western Addition","flexible"
159,7,10,2,2,1,1,0.71,"Entire home/apt","Western Addition","moderate"
113,10,10,1,1,1,2,1.34,"Private room","Western Addition","flexible"
98,10,10,2,1,1,1,0.86,"Private room","Western Addition","flexible"
100,10,10,1,2,1,2,3.33,"Private room","Western Addition","strict"
350,10,10,1,2,1,1,0.2,"Entire home/apt","Western Addition","flexible"
140,10,10,2,1,1,1,0.43,"Entire home/apt","Western Addition","flexible"
130,9,10,2,1,1,1,3.67,"Entire home/apt","Western Addition","moderate"
125,10,10,1,1,1,1,1.74,"Private room","Western Addition","flexible"
185,10,10,2,1,1,1,1.18,"Entire home/apt","Western Addition","moderate"
280,10,10,2,2,1,2,0.73,"Entire home/apt","Western Addition","moderate"
275,10,10,1,2,1,1,0.31,"Entire home/apt","Western Addition","flexible"
432,10,10,1,3,1.5,1,0.24,"Entire home/apt","Haight Ashbury","flexible"
